id,X4,X11,X18,X50,X26,X3112
201954230,0.57875746,15.467295,4.7559514,1.6514925,61.870533,2849.368
199859140,0.6073363,11.030882,4.22167,1.9772689,19.860222,1233.3784
198061404,0.57330656,12.167043,6.025628,1.8419491,52.02262,1804.358
35895482,0.5472283,16.466007,9.731867,1.406309,83.45508,7016.0503
201249432,0.46494988,17.375685,1.3546257,1.4545832,4.2408266,1777.9761
200530859,0.38738853,20.43234,-0.07580093,1.2512406,-1.0149908,688.4472
10067708,0.5064381,15.622884,0.7130423,1.2323713,-1.3488588,669.96075
197335849,0.4347217,23.121025,1.7321935,1.1634771,14.270923,2899.4026
202375685,0.42853147,15.040919,0.43883607,1.6825694,7.7702713,794.84
202113004,0.43473655,18.126799,0.49155137,1.4379665,3.41607,450.2671
202489986,0.4973858,14.459997,1.273718,1.4466946,11.416428,659.801
200893542,0.60805017,11.5505705,5.8398094,1.8013707,29.33184,1607.1257
200563594,0.44744405,20.741419,0.89388984,1.4490203,7.5483923,2153.2852
200843399,0.44641995,25.161766,0.5463876,1.0374985,3.0374231,1839.7786
197249646,0.5155683,19.64598,0.30955526,1.2061945,-0.9779711,854.9813
169736677,0.47875977,17.573696,1.7928773,1.5041053,17.23226,1391.2843
198066260,0.4159756,17.879215,0.4154546,1.490577,1.2023478,646.4458
198373577,0.569719,13.830991,7.5697365,1.7268553,99.53215,3778.7283
142325013,0.5495955,12.9188595,3.945339,1.709961,37.348335,1834.8441
202933910,0.41705492,22.813568,-0.032671962,1.2538614,0.56309986,1099.3933
195687500,0.35725862,17.651314,0.41956493,1.2123888,1.8015432,759.1082
202824488,0.49892426,17.98579,0.767489,1.4467105,4.598506,479.33264
198877422,0.42207715,18.184387,0.032947984,1.4588405,0.7626314,882.8808
199826991,0.51347977,12.345624,2.836243,1.8410592,31.465237,1154.7865
202540388,0.5327696,16.77429,2.629371,1.5247607,22.898739,1195.1476
202858667,0.42793784,13.852468,0.51898044,1.626974,1.0713739,509.49585
101039603,0.575206,13.926556,12.194561,1.601402,117.25871,5760.8594
201904712,0.555917,15.123677,8.853515,1.747945,115.652176,3939.7612
201913376,0.5569691,15.64283,7.306626,1.5804468,106.17799,3888.2292
202836121,0.45776105,15.945678,0.73605555,1.5807061,-0.16744328,561.99817
202632972,0.59346586,12.303557,10.837475,1.6139462,100.84506,3485.5168
201830431,0.57491165,9.826076,1.9463369,1.6949003,10.785283,190.22508
199111798,0.46570727,16.264002,0.9298933,1.5011957,8.197615,860.3931
199367988,0.47056466,18.160782,-0.1152058,1.4634635,3.203992,310.56165
202029095,0.54794234,14.244626,1.7786173,1.4395503,2.441472,195.2705
202222303,0.6138383,10.107159,1.3045132,1.9448866,3.445016,42.32518
202202825,0.437027,19.726513,-0.33125404,1.382851,-2.413394,589.84344
202868059,0.52610385,17.3691,2.4440906,1.4306929,22.900171,1103.7399
201656435,0.5991622,13.967288,9.590055,1.6351057,108.79136,4923.323
203002497,0.41992578,15.723968,0.74358875,1.515451,5.8319654,933.4153
198221085,0.47118548,16.655035,2.1228163,1.5780503,16.199135,1622.9783
198466701,0.53634953,13.640603,4.3821764,1.4834986,25.306297,1975.2706
196035094,0.6098815,15.560333,11.548148,1.5484442,144.40105,6673.2017
202628749,0.48998782,13.741832,1.4607756,2.0149531,35.969906,1724.3652
202002970,0.3866723,23.752405,0.80579036,1.0796566,4.428813,1463.2189
201520584,0.55828756,12.371629,4.3936167,1.7557288,35.988476,1353.0428
202584192,0.48303923,21.061502,1.0863571,1.3828837,8.034305,1267.6562
197053725,0.49456644,15.297648,0.89912885,1.3664055,2.7238684,980.88544
192645265,0.4761288,15.277571,0.12396952,1.4315208,-0.83173084,392.33447
197424822,0.5181693,16.266308,6.372173,1.4137557,57.923496,4235.548
187573174,0.5523443,13.3125515,2.5550714,1.6007607,6.4418936,860.5168
200798351,0.5448644,17.241957,3.3282442,1.4843187,27.154688,1945.5697
129583400,0.5956286,13.901372,4.827573,1.5430212,96.03654,2544.1206
202935753,0.5177974,16.889105,3.7013924,1.6410297,38.800957,1189.4435
202547126,0.39776006,20.197813,0.13022706,1.2672285,2.5877504,755.4691
194268731,0.3750761,17.963861,0.52504104,1.3017322,0.3141222,1282.7616
200076773,0.59180444,12.342796,6.7713485,1.7694145,101.914665,2105.7988
201507019,0.36836118,19.939888,0.471271,1.1386833,3.4197836,1025.526
202950060,0.5541851,15.909282,2.6698723,1.497283,36.36713,1182.3488
199130101,0.50777644,8.826941,1.0710241,1.781993,4.3762197,531.6426
200618406,0.43119225,20.296783,0.35181066,1.4029527,5.710086,1672.6544
202970973,0.53310853,18.406174,3.6873262,1.3936596,10.257229,1679.3016
194801363,0.72109026,3.717619,5.9689226,2.202815,19.789907,826.50024
200186353,0.471447,16.858091,1.4909862,1.456646,13.251873,1225.1238
202412660,0.46730295,19.320486,0.9370076,1.2487894,2.0813627,992.19366
174487224,0.45602652,17.994856,0.5167765,1.2511991,2.3875628,509.9297
188716323,0.7273583,4.6794395,7.520265,2.4713113,11.810486,935.81573
202292141,0.45107806,20.076916,0.5007877,1.4589533,5.9966803,793.8097
185725738,0.39760092,17.249939,0.6187257,1.3856934,2.5556917,890.56256
52686107,0.58699197,15.678898,10.430913,1.5922343,171.07687,5834.617
202781903,0.3885066,15.742631,0.15607664,1.5203644,1.8789911,825.29156
187342467,0.7384398,5.4320927,4.5381274,2.1622975,6.8850346,104.59581
129543114,0.34225643,12.68847,0.2891774,1.5209472,3.5276594,1202.2504
202257718,0.5659256,9.485618,1.9787068,1.6083459,12.195188,426.35645
201483537,0.4435986,20.539196,-0.065235175,1.3198317,0.56244373,748.163
201918634,0.45653543,24.58785,1.6365784,1.127855,11.349652,2352.046
200803836,0.58547515,12.3844,10.307055,1.4906456,91.23503,2790.5718
202448383,0.45965165,15.659158,0.5648512,1.4467192,3.7575197,675.60394
201382724,0.45090923,18.980198,0.43905398,1.3799291,4.8669863,610.5421
203004448,0.42254087,16.580404,1.9298172,1.5613973,9.937064,1428.2731
192185677,0.5488421,13.887884,7.636869,1.5194943,67.3431,3269.805
171529404,0.44081423,19.382334,-0.09277848,1.3953769,1.2236624,350.71777
203056040,0.46857047,16.663586,0.20213339,1.3344524,1.3080149,441.88647
199295526,0.5908472,13.715825,9.008567,1.5703436,90.975975,4223.6675
196417698,0.47270778,20.3089,2.8670642,1.2250488,12.406015,3128.3376
199695040,0.39815006,19.904058,-0.41882804,1.37388,-2.4758291,572.8476
201675744,0.39060098,15.4541235,1.5544997,1.5657426,16.044218,2392.809
202488326,0.47651672,20.223343,0.9517785,1.4228667,18.21989,1795.6407
190741157,0.43489408,20.645811,-0.67064315,1.3223984,-4.4653826,335.37305
202908802,0.45197055,14.778759,0.7060916,1.5107477,0.3621149,415.03796
200378925,0.5346144,17.46807,4.9960933,1.2640773,87.02979,3969.172
114687085,0.49144876,13.739052,0.5862734,1.7534256,2.5602121,397.02478
195923490,0.5274496,17.491192,10.682236,1.4051845,56.72537,3599.2598
200595583,0.5612811,15.651842,2.8023741,1.5339068,37.078922,1271.0343
200711921,0.46731544,11.947103,0.2761576,1.5770541,4.405614,749.7407
93842593,0.58493984,15.045216,6.593719,1.5926563,94.14246,4170.409
201624784,0.6389848,9.138672,4.015091,1.7313685,13.750223,336.08496
200738233,0.53355074,14.717248,0.62334126,1.5389946,3.9608393,885.91
195881229,0.41301998,17.845242,0.34091017,1.4048543,1.2174196,369.5802
202129995,0.44224757,18.351074,0.056012835,1.4640747,3.342618,718.4676
202804726,0.4516492,19.737528,0.79311115,1.4511437,9.171733,1262.9343
201578125,0.4228177,18.012587,0.20643756,1.5113006,2.2144003,493.20264
92215990,0.5381964,10.359255,1.0832547,1.839481,17.115654,782.104
197251874,0.44253716,17.138453,0.3938627,1.6245936,4.4028387,485.78723
202669058,0.4360168,20.507355,-0.09491638,1.2909558,5.6033754,1581.7839
199116910,0.38122615,20.403473,0.057089772,1.1823641,-1.0300379,621.9303
201218267,0.5670032,14.938872,1.6046968,1.5545316,13.57724,709.6404
199458829,0.50930035,15.498316,0.9164838,1.6334631,12.07056,1104.6705
201345326,0.5027335,18.805618,0.39513156,1.3858147,1.8967142,686.6573
110372356,0.5563897,11.815654,3.3688684,1.6941308,11.160921,1417.7882
200955716,0.7127485,6.2437124,9.709719,2.2988183,5.0994463,1210.0466
198015288,0.578699,16.048466,3.265699,1.676444,41.162697,1894.4625
201175392,0.5587114,12.083575,0.9645632,1.5879699,8.301182,224.4486
202776472,0.5822711,11.45875,8.199896,1.6267657,69.67858,2825.8247
199650390,0.6459771,7.0697584,3.8115444,2.2269669,10.868426,232.07689
42284634,0.5417482,12.8822565,1.1629621,1.6331496,4.36522,353.77124
167611993,0.48126036,15.714363,0.59359735,1.7799481,10.391486,1385.2
201117122,0.5099248,14.753327,0.71018094,1.5379363,7.5027647,546.5465
17124081,0.5237793,15.418729,4.044827,1.516937,55.289978,2647.977
201147433,0.44819462,16.016823,0.44854614,1.140919,-3.24191,449.37708
202042392,0.5172445,14.008192,0.8702825,1.6800051,16.170568,1256.221
198664058,0.4993935,17.974123,4.521117,1.3433347,67.55337,4540.86
202575619,0.4398024,21.014408,0.5810961,1.2126896,4.8274813,1353.6584
202624726,0.46172687,17.339912,1.1966596,1.3877027,4.732932,773.2301
196012082,0.43620148,18.574688,-0.06359986,1.5022845,1.4184618,269.27148
143250301,0.54107165,16.831154,0.91901606,1.327287,4.3499517,764.2953
165681718,0.59608936,13.202506,10.517251,1.4602698,103.663734,3055.8828
200944038,0.60862404,13.58436,5.2919497,1.3978207,29.872715,863.9434
202317816,0.37772763,16.17995,0.5870132,1.477182,4.111785,922.43475
198801015,0.6666682,10.96378,13.045492,1.7519329,221.71008,3511.0674
195642450,0.45218822,15.5468645,0.43100616,1.712986,14.625594,1050.6259
196917762,0.48225355,11.725689,0.7672301,1.8741328,6.274686,607.7223
202707854,0.5296123,15.188017,3.6996462,1.6974663,35.98179,2218.7073
194290247,0.5587675,14.928274,5.0684505,1.729058,50.171,2484.1455
197693584,0.48983577,17.424883,0.88006836,1.4758893,6.390256,1249.5079
198096468,0.5286357,16.236763,7.2357135,1.6118739,51.436596,4602.2354
202775903,0.64384407,10.265914,8.756402,1.8945411,88.989876,2252.941
200006689,0.43917072,19.529823,-0.26560858,1.4029598,1.606574,541.22974
201967086,0.40582427,18.24665,0.7429778,1.1693692,-6.6165724,1077.4097
195617737,0.4966283,15.366183,0.40331098,1.4953234,8.597215,534.2643
201363022,0.3971907,15.956084,0.6403758,1.5253909,6.2268305,1121.1714
202114278,0.49660152,18.843676,1.7670027,1.2972208,13.907148,1876.7717
197908744,0.43352988,18.601028,0.3169708,1.3892388,4.451913,589.36395
201988147,0.4236978,17.927559,0.5506038,1.4152068,6.2786856,1595.8984
202442545,0.5034946,17.847187,2.5944343,1.5691793,19.31039,1811.8403
201767923,0.47755575,16.77081,1.7086706,1.5685894,10.892344,1447.4158
194373670,0.3888067,18.529797,-0.10027603,1.3752211,-4.315009,322.55884
198352174,0.5553944,13.004676,8.287451,1.5739689,61.49312,4141.818
192770912,0.44882664,14.870479,0.5959181,1.2851974,0.92231655,517.2754
202814076,0.5558096,13.511967,2.4027817,1.8700266,54.3176,1871.7886
195578560,0.42914516,17.328459,0.53393215,1.4638478,2.7498083,524.7578
194223189,0.4987142,13.460861,1.7844207,1.6412323,4.246516,655.7311
140084620,0.43351302,21.341213,0.23313496,1.3085295,3.055606,647.9576
201459640,0.57647693,14.990326,2.9775436,1.5742965,23.375933,1221.8049
200974629,0.5610761,13.964965,4.0976944,1.7378833,53.82252,2141.23
202257266,0.5150984,12.905874,0.041551795,1.5603327,5.1491404,893.78
202262010,0.43298608,18.930252,0.3385124,1.3745583,3.4081755,370.29602
202870580,0.43392095,19.945099,0.16979477,1.3733311,0.42159367,858.45026
201279171,0.46432567,17.106272,0.6637903,1.637954,10.306433,973.2777
202260012,0.43090698,15.46782,0.41607282,1.6326743,4.3066797,748.1621
202841843,0.43400997,24.199186,0.40750787,1.1438637,0.8314142,2106.5718
202040747,0.4933324,18.243961,0.9347653,1.4509478,8.566897,855.7999
189203210,0.62713027,4.874382,6.040687,1.8908026,83.27337,1384.2548
201846906,0.5138339,15.189425,1.1822268,1.7557585,15.209847,1072.8972
202653020,0.40576777,17.89598,0.21933338,1.4321432,-0.7832022,681.2706
197679651,0.61587924,13.006583,5.8626814,1.7375509,69.50371,1945.6201
195746547,0.60958695,11.395916,2.3026118,1.7345358,20.834923,473.29602
201493353,0.42366698,21.976631,0.38928077,1.1967629,0.39288998,802.5788
193349714,0.5497631,9.900818,2.2945588,1.8798977,7.1406174,877.6058
197352878,0.6365819,11.195589,11.43179,1.728314,99.1177,3558.309
194278256,0.5163152,10.077163,0.7332037,1.7566065,8.076409,482.08887
199537288,0.50062674,16.926085,0.3988478,1.490802,0.43719196,1046.9935
202122682,0.6191665,10.271048,7.690188,1.6827383,57.090336,1359.0519
200719693,0.6090865,12.044121,8.327963,1.8157976,98.81856,2953.2722
200846051,0.507668,21.286816,0.70988685,1.1650804,10.656862,1011.3255
202866670,0.43204108,20.616276,0.6707453,1.2938906,6.6703672,380.22095
202187881,0.36200398,17.707253,0.44710156,1.2813181,2.9595098,916.79877
199847937,0.36526296,16.247248,0.40301344,1.3374326,2.0604753,995.194
197371491,0.67927593,7.7081823,8.820867,2.0573485,55.932785,1651.5438
198311002,0.43347752,22.870926,0.266216,1.2463866,6.7358418,866.5807
199283448,0.5175097,17.662312,1.6967933,1.3817966,15.570312,1787.4382
200064910,0.45677215,19.851751,0.3197088,1.3050591,2.0904665,676.86755
199240044,0.493723,16.408888,0.500066,1.5140647,3.382228,533.0399
202719375,0.4160653,18.311949,0.42323157,1.4094334,0.97098637,762.6707
202366321,0.42684954,18.12711,0.48577926,1.3672035,-0.42740917,606.49976
202697627,0.41154686,16.83421,0.44963095,1.4575666,1.4817419,339.36353
201100863,0.5018021,16.487389,3.6676283,1.5164583,1.5930014,1480.1346
202652768,0.4292723,16.969948,0.28772423,1.6535894,6.242923,906.12415
202144892,0.41959625,15.710438,0.23012516,1.4758444,5.4483347,747.3557
200008892,0.6200591,11.866272,10.562231,1.5789292,135.46571,3721.2925
147594797,0.5811748,8.508544,1.1014395,1.908474,4.9482126,319.8036
200775508,0.56263083,11.609894,7.126501,1.7058465,48.95115,1780.2793
201990599,0.70452064,7.6621284,16.672306,2.211369,165.34412,3709.9949
202198785,0.57288235,13.783034,6.8289423,1.7606572,55.243557,2748.7695
202199556,0.4586204,24.974865,0.23662588,1.0718079,1.4910746,1184.7141
202908789,0.45851383,20.238377,0.47970268,1.3615252,6.1683645,713.71826
201716060,0.4406705,18.849958,0.65778357,1.3973409,8.394689,524.6549
195955588,0.6181334,12.743421,10.163948,1.6689857,125.442055,3777.0178
129390393,0.53023976,16.082811,1.6711487,1.303004,12.984756,1423.1171
199130082,0.49771637,9.122713,1.3648939,1.7625617,6.8719683,508.87415
198144623,0.67831445,3.7815552,4.7344127,2.2304008,20.89527,654.68274
202951575,0.47191656,14.590135,0.20266101,1.514028,8.222024,761.133
131688530,0.4543375,18.496788,0.12564799,1.4784846,1.5616655,672.61725
201804097,0.4584555,16.8489,0.21671888,1.0964712,-5.099862,148.62999
199778507,0.41158187,21.954874,0.17882344,1.2809001,3.424487,1788.2072
200790550,0.50890744,16.046755,0.8699272,1.6791152,8.572772,1183.6675
202855011,0.45316762,19.934544,0.6599061,1.3401194,3.9086008,1344.9271
198786351,0.5654952,10.486942,1.077794,1.603142,9.152957,663.39246
199104439,0.54597414,12.376036,1.3807393,2.048632,26.289856,1053.694
202153464,0.59171104,9.530835,4.3708544,1.8646433,44.8017,1717.2937
200410497,0.42318666,19.90258,-0.06700305,1.4505262,0.16191387,578.3614
196728166,0.46839166,14.54139,0.20425007,1.5954201,2.8030005,1040.4902
202193864,0.5149229,16.770796,0.9874303,1.426088,10.064207,1009.05255
200776862,0.55091375,16.436304,5.5161004,1.5762386,49.232037,1877.634
202718287,0.41334602,18.634306,0.2146115,1.4670405,-0.5351267,626.3322
202799533,0.6278003,11.130889,9.106999,1.8353523,88.85713,2474.675
199749918,0.64348394,5.597992,3.2027836,2.157427,12.781304,343.57996
150335067,0.5856662,12.953906,4.738009,2.013972,60.646503,2623.8823
201896264,0.41794524,17.916578,0.54651374,1.5566347,3.5799322,1286.5171
202002934,0.43561408,26.92702,0.807766,0.9871136,5.4514303,2754.5203
199517435,0.49151182,16.023066,1.7490764,1.3584794,17.659708,1848.2455
198311477,0.47671014,19.736954,0.048759427,1.3609011,0.9869566,285.7556
196850345,0.45429337,14.353005,1.071592,1.868425,8.554428,798.83264
195884871,0.4635915,17.676567,0.5873646,1.6538562,8.491455,1801.4034
200496986,0.4953548,17.177076,3.1961145,1.1728936,10.866819,1167.6976
202381028,0.51801515,17.616592,0.37617585,1.3671553,-1.2679815,281.09692
199232943,0.53502184,12.372696,0.78557974,1.9567735,3.3513727,389.69556
202651075,0.4211316,18.294703,0.6280319,1.402813,4.1402273,618.68884
202624834,0.5185077,15.0391865,0.83877164,1.5653244,2.7324152,567.09656
202698463,0.42919874,23.408678,0.22731158,1.2002944,-1.4469633,1042.3013
201138909,0.55119866,12.330658,10.14866,1.672482,39.814953,2109.497
200627675,0.4805415,18.010136,0.44800255,1.2829005,0.99111843,641.9721
198480683,0.40723497,14.740027,0.6073181,1.6097695,2.9154234,732.43604
176065235,0.5977509,10.38214,2.3510363,1.9315729,19.24223,655.6772
201151401,0.6269769,12.79959,7.381985,1.8059478,62.64818,2230.4006
201800832,0.3905357,17.411615,0.3692145,1.367777,-1.1876249,1179.8068
202310294,0.4580965,21.545326,0.44849846,1.3628079,6.8073397,637.9838
196811058,0.7095051,8.255049,11.530398,2.0867019,48.566017,1995.4062
201869006,0.5495989,16.657558,4.336099,1.6331555,54.580975,2597.8608
202476659,0.49522376,16.598022,1.8834814,1.7259549,35.328117,1409.4648
202228466,0.4643917,19.769522,1.0051583,1.3402351,4.8570642,1398.3027
197545061,0.57334006,7.1714706,2.6990504,2.0351138,21.584423,1040.9554
194857688,0.5356733,11.649513,0.48181435,2.2283132,5.3817873,220.30663
202014007,0.6454472,11.010131,6.0364823,1.7552398,85.272675,1750.551
201697266,0.3669023,16.742842,0.5621137,1.4003034,5.376405,619.78265
104611195,0.53070354,17.082598,11.890373,1.3844886,134.69989,8646.193
126631835,0.65597177,12.298537,5.1428595,1.8990774,85.7007,2028.6862
201302715,0.4320315,20.605856,0.58987373,1.3166622,-1.0297174,1094.2844
202791437,0.43647024,25.639671,2.8733437,1.0243891,20.717503,3800.2336
191969651,0.4298118,18.259079,-0.030058896,1.4529744,2.3098345,643.59656
199375375,0.52392125,15.425741,2.4024854,1.2857127,21.28453,1098.0426
198090874,0.44286418,18.430553,0.045314755,1.4565839,0.56930065,358.9879
201344654,0.5820781,13.990726,6.8563223,1.6989454,95.943146,3768.0425
197675613,0.79549986,3.5479736,10.035562,2.5238853,27.498194,842.7253
196845137,0.41642752,14.464792,0.25495216,1.8945512,5.2820826,782.6368
200182281,0.55822664,5.448078,1.6992178,2.0227451,24.840164,996.67413
200316042,0.56488717,8.5071535,1.7555252,1.8221674,3.6334314,551.68414
198472920,0.5687571,11.245339,7.554503,1.6701276,72.53578,3012.122
202781245,0.5549227,21.406456,2.7845914,1.0900184,8.742192,1144.5931
202870286,0.45340213,21.607796,0.37419936,1.2784271,2.6675444,491.51416
200790268,0.5623769,15.145016,3.0422053,1.4666282,22.776596,1806.976
181953051,0.46306637,17.462015,0.7118717,1.5766069,7.397257,875.74603
200841831,0.41876414,16.19132,0.4156482,1.4895116,1.0913,580.7259
202630587,0.44315082,21.27563,0.36286733,1.2864603,2.3439512,390.33337
202574913,0.5896485,11.408246,7.017417,1.965534,74.72837,1932.616
55687776,0.42248222,19.236967,0.31836078,1.4431545,2.7883673,1035.0142
186943786,0.44925347,15.004721,0.95762295,1.6666551,7.290552,626.9121
202149374,0.6121763,11.972769,9.99605,1.6481844,91.17957,2908.4797
202273304,0.58583206,9.687827,4.61404,1.9474406,6.764535,819.55286
202186849,0.43248227,19.789822,0.39414832,1.3739035,3.1965399,982.4897
202147145,0.40399534,20.014296,0.29448745,1.3217878,1.7798643,449.01062
186392984,0.5248151,17.469393,7.1960297,1.3408474,84.13298,2782.2004
200000661,0.5300206,17.311348,1.3156585,1.6760587,21.443321,1865.5927
201522627,0.52604026,15.291807,9.548753,1.5611556,138.5465,5923.363
199172467,0.45923522,16.267086,0.09573623,1.3192267,-0.26762486,310.17664
197086579,0.42295143,18.83533,1.2869636,1.1641461,6.3398104,2000.5691
197126110,0.48507532,19.246347,3.9001777,1.2666441,28.359592,2631.5508
202970961,0.4535544,22.11435,0.90524954,1.2409827,7.0978975,1121.6667
198549701,0.57557565,11.991259,12.197184,1.6511848,147.6395,4431.1904
176844834,0.44176677,15.683397,0.78984016,1.7095782,11.40292,692.29474
181907950,0.76857585,4.341402,10.06592,2.0964756,27.597149,1392.8868
202709682,0.45214057,18.99067,0.81490654,1.4340804,3.1988058,1049.5516
199453208,0.3955476,16.060053,0.37204382,1.4099553,0.6057234,223.47594
202755290,0.42969307,13.843198,1.2410846,1.4672179,5.336381,1120.5447
151842722,0.50205046,18.508032,0.34591982,1.3497415,0.17337132,947.19037
202448513,0.58273673,8.517921,2.0775435,1.9449313,11.775429,572.90125
202283148,0.4621906,21.583538,0.6630568,1.1468267,2.6727972,852.0496
200866279,0.5521005,14.580722,8.840343,1.5843656,98.3643,4269.9673
187801083,0.6336738,13.150854,7.302514,1.7352406,101.18222,2695.2075
202145714,0.39053005,15.137896,0.3544905,1.554524,1.8675184,608.902
202966159,0.4418984,19.265762,0.19552991,1.5449294,6.808278,965.8865
199966826,0.41273907,15.943106,0.086570226,1.6557939,0.5644827,663.5964
198217578,0.5001327,10.6599655,0.6729589,2.1871855,6.2628794,820.9154
202028224,0.45263088,10.301572,0.802519,1.5996885,4.4555635,510.0338
200081258,0.53292215,14.653474,0.19215104,1.5735489,3.803115,202.21483
64505215,0.5906091,13.317923,1.5087476,1.5993726,2.2460794,529.54175
197502741,0.4516057,18.869759,0.05698892,1.4542246,-0.8099489,390.22034
200702946,0.5714718,14.464556,8.989214,1.6246208,80.62668,4791.038
201620317,0.53601956,17.882599,3.6807659,1.199302,13.69035,1465.4971
201389755,0.40271458,18.02885,0.25496313,1.372309,-0.91597843,1083.3983
178496878,0.5773399,14.829606,4.2731023,1.4409539,54.287136,2543.924
187343544,0.64206845,10.493574,9.8671255,2.1579196,110.049965,2643.3794
200558952,0.4806618,16.01377,0.3299856,1.6410704,5.5602217,526.2479
202557839,0.5111893,17.555,2.3795598,1.6003364,27.244833,2332.7952
202269791,0.41182053,23.6337,0.6651071,1.0757875,11.04492,1927.5566
153078768,0.55103046,13.321466,5.6897283,1.468727,53.12222,4528.196
188935861,0.4889643,14.737578,0.7782237,1.7686229,11.462427,1211.507
202920377,0.45078543,16.759987,0.77264374,1.3612845,8.849283,2667.5825
202606707,0.41734594,16.723764,1.469139,1.3500549,8.415207,1118.9048
200174429,0.44190714,17.814573,0.58324856,1.2673315,0.49203968,618.6672
202244403,0.4813035,18.291716,0.7007727,1.2618359,5.304841,496.1908
179413852,0.47672406,21.77799,3.1260226,1.1043562,14.673268,2815.6924
200747193,0.5887565,13.034069,9.290481,1.8134733,127.599266,3363.3428
190519419,0.49151698,16.001802,0.58718747,1.3221761,-0.035132404,869.33514
200434755,0.699622,7.795026,5.978642,2.1822217,22.809908,1108.6515
195163825,0.44754702,17.52679,1.580553,1.4637604,10.800143,1967.9489
200126798,0.52933866,16.983002,2.5939538,1.4536868,23.05893,2169.0854
202858833,0.3944275,13.945696,0.5323412,1.5408963,3.4534655,649.69696
202406488,0.35395947,20.626944,0.47912833,1.2686759,2.231614,2542.261
160927244,0.495114,20.905281,4.047802,1.1079375,10.937808,2830.8616
202989038,0.43628734,20.5827,0.36133453,1.3514605,2.816926,793.6893
197334037,0.5079837,15.539356,0.86002773,1.7054822,10.915563,1169.589
198846425,0.6508985,7.6620445,8.568867,1.780983,49.420395,1485.0203
191009771,0.5588528,14.774717,6.031926,1.707202,75.29611,3107.1428
202593148,0.6780843,9.362369,2.2098718,1.9199181,8.839657,160.97655
202983832,0.43586367,19.693832,0.38939664,1.3865346,4.6592646,721.2961
202281310,0.59163094,11.378005,6.755527,2.0272274,47.76899,2285.776
199127952,0.38795823,16.405624,0.91776687,1.4103639,6.6607466,666.45844
142378362,0.64753354,13.488121,9.532764,1.845997,204.05956,3801.5488
195276613,0.48289272,15.598243,1.0874712,1.6875212,0.21787548,708.42725
202637863,0.5305269,8.606472,2.5898075,1.9475216,14.375335,1113.7043
194298955,0.4255326,15.260284,0.28975102,1.6707387,1.070714,774.95667
94825057,0.565785,13.373377,5.7697105,1.7497945,118.354355,3551.1133
200027737,0.5830993,14.055938,10.201483,1.6915004,120.55266,4764.312
201320977,0.48733085,13.963764,5.0825496,1.608916,25.338428,2803.5178
198860849,0.4368492,16.694798,0.53915805,1.5411485,7.194415,683.66406
77548523,0.53866285,16.902412,2.338197,1.6063086,31.16228,2132.397
199149303,0.5566675,13.974498,11.191097,1.5122577,88.15568,4652.472
202877045,0.39037874,18.25478,0.5228135,1.3789759,2.4352655,1042.7438
149348838,0.5925572,15.145275,5.8002715,1.5996999,81.609474,3450.6216
103051066,0.43143266,18.654997,0.21069977,1.4109548,0.66702557,510.1698
203050208,0.56078464,19.316504,4.29701,1.2434762,57.515747,2467.9119
197295944,0.39325374,13.443253,-0.40158275,1.6373874,-0.797101,417.74792
202114409,0.5162069,16.773252,5.313303,1.3736734,54.017513,2835.95
202970928,0.4607764,18.341469,2.1491175,1.4915556,11.020605,1125.684
200015949,0.52926433,17.904596,3.4930348,1.5230407,41.29181,4089.3433
197793422,0.593854,12.49492,9.357414,1.7519002,128.8631,4799.9756
197299417,0.62975127,9.129931,5.6557746,1.8653934,70.973045,2461.4717
202407652,0.58883595,11.308436,9.281339,1.9624197,80.90514,2216.2798
202609503,0.5478016,13.865717,2.5005782,1.4828843,16.818998,900.1058
198041054,0.571811,12.749994,4.724167,1.622397,13.134716,1213.6025
189748230,0.7061975,8.663927,7.1079984,2.054662,-1.3345022,818.16156
198444868,0.44300058,21.257925,-0.104480065,1.3381534,0.81060886,949.0958
202916594,0.53744036,17.443699,3.1276321,1.4514617,45.43409,1894.4854
202461693,0.4401513,15.608591,0.22054097,1.6996313,1.1929998,655.79846
202206224,0.48800826,11.770929,1.6293398,1.694756,9.8959465,625.7518
202255760,0.584333,12.84491,5.457706,1.8953571,35.82685,1585.9103
201837660,0.41428465,17.491404,0.53428286,1.5664489,2.6544485,1208.2454
201457123,0.46149272,16.38918,0.7151565,1.2991108,2.91986,735.9123
202362954,0.47506657,18.65444,2.1372998,1.4208115,18.48133,1255.2206
202274718,0.49402544,14.722596,3.972572,1.4103911,42.95169,3059.4985
202147749,0.676486,10.158028,8.916913,1.927868,69.67281,1969.1478
199017724,0.47679952,17.317125,0.7086666,1.4064105,10.68098,1156.0065
201138886,0.5377806,16.279123,7.591555,1.5267068,58.928013,5445.1504
196778359,0.51019615,18.091156,0.70020896,1.4422208,8.141866,915.72
181716281,0.5207622,15.53203,13.509935,1.5533811,127.426575,6759.429
201595834,0.4124056,19.3429,0.21349785,1.431489,3.889802,1191.1797
201874356,0.51387227,15.666584,3.3751938,1.4796088,37.69083,2110.3157
198277133,0.39452437,17.57306,-0.08487467,1.4629679,0.4344225,743.2251
202881904,0.53732276,16.596024,4.5339084,1.4249779,46.67398,2110.0083
202260164,0.42766085,18.80074,0.49873492,1.3741529,3.625228,349.09338
202781084,0.5712975,14.557847,2.3755078,1.4308308,16.910904,791.4763
